arm,source_path,index,label_names,quality_status,warnings,einthoven_residual,avR_residual,hr_estimate_bpm,target_prob_max,semantic_top1,semantic_any_positive_ge_05,prob_CD,prob_HYP,prob_MI,prob_NORM,prob_STTC
target_token_s05,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_token_scale_large_20260504/target_token_s05/ningbo/gated/gated_samples.npz,61,NORM,warning,Einthoven II=I+III violated (residual=0.339)|aVR = -(I+II)/2 violated (residual=0.845),0.33877085339110646,0.8445021843388828,150.6276150627615,0.9810245037078857,True,True,0.014763531275093555,0.0804508849978447,0.002087213331833482,0.9810245037078857,0.004776117391884327
target_token_s05,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_token_scale_large_20260504/target_token_s05/ningbo/gated/gated_samples.npz,62,NORM,warning,Einthoven II=I+III violated (residual=0.332)|aVR = -(I+II)/2 violated (residual=0.848),0.33225935800446593,0.8482674392785168,75.63025210084034,0.9799047708511353,True,True,0.009356336668133736,0.08145070821046829,0.0016237784875556827,0.9799047708511353,0.004285620991140604
target_token_s05,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_token_scale_large_20260504/target_token_s05/ningbo/gated/gated_samples.npz,63,NORM,warning,Einthoven II=I+III violated (residual=0.321)|aVR = -(I+II)/2 violated (residual=0.558),0.3208325818922324,0.5580340183406131,75.55089192025184,0.9331719875335693,True,True,0.01684127375483513,0.07063595205545425,0.03229771926999092,0.9331719875335693,0.03286362811923027
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,0,NORM,pass,,0.03813968928241092,0.0464017143267109,137.35691987513007,0.9408266544342041,True,True,0.006754038855433464,0.012451974675059319,0.01668982207775116,0.9408266544342041,0.09730104357004166
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,1,NORM,warning,Einthoven II=I+III violated (residual=0.270)|aVR = -(I+II)/2 violated (residual=0.574),0.2702600552123615,0.573940175923795,75.08532423208192,0.43383076786994934,False,False,0.013445289805531502,0.9444360733032227,0.003915985580533743,0.43383076786994934,0.548760712146759
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,2,NORM,warning,aVR = -(I+II)/2 violated (residual=0.476),0.1904667189352534,0.4759197376080799,152.14994487320837,0.9957268238067627,True,True,0.0032159704715013504,0.008965988643467426,0.002528202021494508,0.9957268238067627,0.006486766971647739
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,3,NORM,warning,Einthoven II=I+III violated (residual=0.323)|aVR = -(I+II)/2 violated (residual=0.799),0.32331794457854696,0.7990716903532876,151.64835164835165,0.954566240310669,True,True,0.06255993992090225,0.3683442771434784,0.010113303549587727,0.954566240310669,0.017911899834871292
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,4,NORM,warning,Einthoven II=I+III violated (residual=0.380)|aVR = -(I+II)/2 violated (residual=0.885),0.3796010393179819,0.8853798432251003,152.65486725663717,0.941400945186615,True,True,0.16477903723716736,0.03614455461502075,0.047216128557920456,0.941400945186615,0.013866465538740158
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,5,NORM,warning,Einthoven II=I+III violated (residual=0.403)|aVR = -(I+II)/2 violated (residual=0.883),0.402688957233524,0.8833444258344909,74.91486946651531,0.8421705365180969,True,True,0.04836071655154228,0.36820241808891296,0.055786292999982834,0.8421705365180969,0.07547018676996231
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,6,NORM,warning,aVR = -(I+II)/2 violated (residual=0.562),0.19898247338291825,0.5622597208576458,152.05913410770853,0.9275781512260437,True,True,0.013781320303678513,0.03298231214284897,0.09976683557033539,0.9275781512260437,0.08174239099025726
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,7,NORM,warning,Einthoven II=I+III violated (residual=0.496)|aVR = -(I+II)/2 violated (residual=0.985),0.49563952517962334,0.9852330878782866,115.77752553916004,0.6003984212875366,True,True,0.011371348984539509,0.523537814617157,0.03911761939525604,0.6003984212875366,0.41387104988098145
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,8,NORM,warning,large DC offset (|mean|>0.5): ['AVR']|Einthoven II=I+III violated (residual=0.392)|aVR = -(I+II)/2 violated (residual=0.800),0.3917874475493031,0.7997342860931332,152.82392026578074,0.9802287817001343,True,True,0.011833036318421364,0.02138184942305088,0.005404523108154535,0.9802287817001343,0.006168384570628405
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,9,NORM,warning,Einthoven II=I+III violated (residual=0.221)|aVR = -(I+II)/2 violated (residual=0.575),0.221474178158958,0.5748949505264398,151.98237885462555,0.985034167766571,True,True,0.006443256512284279,0.01119101420044899,0.013732784427702427,0.985034167766571,0.01225808821618557
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,10,NORM,warning,Einthoven II=I+III violated (residual=0.232)|aVR = -(I+II)/2 violated (residual=0.574),0.23170380499815035,0.5736882326097059,152.48618784530385,0.988778829574585,True,True,0.015116728842258453,0.024564532563090324,0.0031825138721615076,0.988778829574585,0.023735392838716507
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,11,NORM,warning,Einthoven II=I+III violated (residual=0.286)|aVR = -(I+II)/2 violated (residual=0.666),0.2861857012115742,0.6659245843041043,75.08532423208192,0.9445366859436035,True,True,0.2638700008392334,0.07297611236572266,0.006113030947744846,0.9445366859436035,0.011154990643262863
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,12,NORM,warning,Einthoven II=I+III violated (residual=0.307)|aVR = -(I+II)/2 violated (residual=0.700),0.3068403109079328,0.6998229462411907,126.1061946902655,0.8661967515945435,True,True,0.21860294044017792,0.33381223678588867,0.0067561957985162735,0.8661967515945435,0.03750059753656387
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,13,NORM,warning,aVR = -(I+II)/2 violated (residual=0.463),0.17399727649720498,0.4628819965882693,149.843912591051,0.9638445377349854,True,True,0.057780809700489044,0.009661229327321053,0.001263421610929072,0.9638445377349854,0.023742608726024628
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,14,NORM,warning,large DC offset (|mean|>0.5): ['AVR']|Einthoven II=I+III violated (residual=0.335)|aVR = -(I+II)/2 violated (residual=0.737),0.33498082787708316,0.7365151653605287,152.65486725663717,0.9586595892906189,True,True,0.05492798611521721,0.04245102405548096,0.001969769364222884,0.9586595892906189,0.014854004606604576
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,15,NORM,pass,,0.03431626384776445,0.1142534687093016,146.1794019933555,0.8932167887687683,True,True,0.16709990799427032,0.03394526243209839,0.022003695368766785,0.8932167887687683,0.23025035858154297
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,16,NORM,warning,Einthoven II=I+III violated (residual=0.281)|aVR = -(I+II)/2 violated (residual=0.744),0.2805716015783012,0.7435993489898118,152.70413573700955,0.9599101543426514,True,True,0.29546138644218445,0.18041476607322693,0.011042600497603416,0.9599101543426514,0.010572393424808979
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,17,NORM,pass,,0.07098867859055995,0.18474686634220158,151.98237885462555,0.9691489338874817,True,True,0.001852178480476141,0.0424015112221241,0.0022889431565999985,0.9691489338874817,0.1593642234802246
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,18,NORM,warning,Einthoven II=I+III violated (residual=0.417)|aVR = -(I+II)/2 violated (residual=0.868),0.41733534673246425,0.8681405932257584,152.48618784530385,0.9215422868728638,True,True,0.021948331966996193,0.5280603766441345,0.00228501227684319,0.9215422868728638,0.02402748167514801
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,19,NORM,warning,Einthoven II=I+III violated (residual=0.312)|aVR = -(I+II)/2 violated (residual=0.715),0.3119980963757748,0.7148904489251154,150.15641293013556,0.843315839767456,True,True,0.3174186050891876,0.3762294054031372,0.002904023276641965,0.843315839767456,0.027126161381602287
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,20,NORM,warning,Einthoven II=I+III violated (residual=0.259)|aVR = -(I+II)/2 violated (residual=0.638),0.25899715600712203,0.6379192092136191,150.15641293013556,0.899173378944397,True,True,0.002254799474030733,0.1342400759458542,0.007910329848527908,0.899173378944397,0.20681197941303253
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,21,NORM,warning,aVR = -(I+II)/2 violated (residual=0.377),0.09762195427096128,0.3765880662037315,152.31788079470198,0.49603474140167236,False,False,0.7284761667251587,0.7773900628089905,0.01327651645988226,0.49603474140167236,0.05132976174354553
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,22,NORM,warning,Einthoven II=I+III violated (residual=0.414)|aVR = -(I+II)/2 violated (residual=0.844),0.414153060870483,0.8437545753957402,152.48618784530385,0.9210370182991028,True,True,0.0062842415645718575,0.44248902797698975,0.003891285276040435,0.9210370182991028,0.09963837265968323
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,23,NORM,warning,Einthoven II=I+III violated (residual=0.471)|aVR = -(I+II)/2 violated (residual=0.984),0.47135112874793134,0.9841500212788569,129.39841089670827,0.8746743202209473,True,True,0.11121726781129837,0.2374752014875412,0.05493362620472908,0.8746743202209473,0.022193726152181625
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,24,NORM,warning,Einthoven II=I+III violated (residual=0.326)|aVR = -(I+II)/2 violated (residual=0.762),0.32636977839304593,0.7621564992662018,81.81818181818181,0.9805800318717957,True,True,0.010745218954980373,0.1357504278421402,0.0017204972682520747,0.9805800318717957,0.007307044696062803
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,25,NORM,warning,Einthoven II=I+III violated (residual=0.338)|aVR = -(I+II)/2 violated (residual=0.882),0.338392301923151,0.8819579705966498,152.48618784530385,0.653669536113739,True,True,0.0066072819754481316,0.03778810426592827,0.05179813876748085,0.653669536113739,0.5942086577415466
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,26,NORM,warning,large DC offset (|mean|>0.5): ['AVR']|Einthoven II=I+III violated (residual=0.292)|aVR = -(I+II)/2 violated (residual=0.683),0.29174596010933607,0.6834687379315958,75.08532423208192,0.9921167492866516,True,True,0.0064202263019979,0.01327386125922203,0.0004469156265258789,0.9921167492866516,0.0031653575133532286
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,27,NORM,pass,,0.027069943003400803,0.0609020932697996,158.41584158415841,0.8204460740089417,True,True,0.014527671039104462,0.10860840231180191,0.08701504021883011,0.8204460740089417,0.3551385998725891
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,28,NORM,warning,Einthoven II=I+III violated (residual=0.206)|aVR = -(I+II)/2 violated (residual=0.532),0.2058466860240753,0.532306437042178,152.31788079470198,0.9640779495239258,True,True,0.0029059264343231916,0.08169783651828766,0.005385862197726965,0.9640779495239258,0.030924351885914803
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,29,NORM,warning,Einthoven II=I+III violated (residual=0.313)|aVR = -(I+II)/2 violated (residual=0.708),0.31266658752655946,0.708096026405614,152.48618784530385,0.9808037877082825,True,True,0.004074815660715103,0.03535366430878639,0.0031318734399974346,0.9808037877082825,0.03608851879835129
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,30,NORM,warning,Einthoven II=I+III violated (residual=0.237)|aVR = -(I+II)/2 violated (residual=0.498),0.23665893092073148,0.4984587831128876,100.0,0.8312915563583374,True,True,0.1999814212322235,0.48821818828582764,0.0041611408814787865,0.8312915563583374,0.03213481232523918
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,31,NORM,warning,Einthoven II=I+III violated (residual=0.413)|aVR = -(I+II)/2 violated (residual=0.997),0.4127532523676407,0.9970941746681741,152.31788079470198,0.8316824436187744,True,True,0.015021074563264847,0.3569839894771576,0.05495699867606163,0.8316824436187744,0.26902222633361816
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,32,NORM,warning,Einthoven II=I+III violated (residual=0.228)|aVR = -(I+II)/2 violated (residual=0.569),0.2277618329609815,0.568608713676715,150.15641293013556,0.9605557322502136,True,True,0.013580558821558952,0.23453472554683685,0.0031275323126465082,0.9605557322502136,0.026332799345254898
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,33,NORM,warning,aVR = -(I+II)/2 violated (residual=0.526),0.18361081338609714,0.5261776755770079,152.31788079470198,0.8457436561584473,True,True,0.031758975237607956,0.010976558551192284,0.29748278856277466,0.8457436561584473,0.017119375988841057
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,34,NORM,warning,aVR = -(I+II)/2 violated (residual=0.347),0.14022566901224595,0.34676857482522744,152.14994487320837,0.9628602266311646,True,True,0.0022893808782100677,0.08608679473400116,0.006974239367991686,0.9628602266311646,0.1537424772977829
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,35,NORM,warning,Einthoven II=I+III violated (residual=0.314)|aVR = -(I+II)/2 violated (residual=0.693),0.3143329774178917,0.6930502974357734,83.04498269896195,0.8722013831138611,True,True,0.04075499251484871,0.4872311055660248,0.0068994187749922276,0.8722013831138611,0.0414983406662941
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,36,NORM,warning,Einthoven II=I+III violated (residual=0.228)|aVR = -(I+II)/2 violated (residual=0.503),0.228460072480718,0.5032262813763055,145.37444933920705,0.7616302967071533,False,True,0.009814667515456676,0.8697881102561951,0.0009025330655276775,0.7616302967071533,0.2572331726551056
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,37,NORM,warning,Einthoven II=I+III violated (residual=0.299)|aVR = -(I+II)/2 violated (residual=0.693),0.29887609949055266,0.6931663592600857,152.14994487320837,0.9558444023132324,True,True,0.09592021256685257,0.023723408579826355,0.00665617547929287,0.9558444023132324,0.033133506774902344
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,38,NORM,warning,Einthoven II=I+III violated (residual=0.374)|aVR = -(I+II)/2 violated (residual=0.872),0.3741999975731231,0.8718907779333439,122.58796821793416,0.9420158863067627,True,True,0.09278629720211029,0.06005178391933441,0.03230081871151924,0.9420158863067627,0.017933756113052368
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,39,NORM,warning,Einthoven II=I+III violated (residual=0.250)|aVR = -(I+II)/2 violated (residual=0.607),0.2504107673391393,0.6072508202866512,75.0,0.8858965039253235,True,True,0.036327388137578964,0.6470670700073242,0.0005027053412050009,0.8858965039253235,0.04282033070921898
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,40,NORM,warning,Einthoven II=I+III violated (residual=0.246)|aVR = -(I+II)/2 violated (residual=0.596),0.24642276611791772,0.5959724612550179,152.31788079470198,0.8383840322494507,True,True,0.002749395789578557,0.4650818109512329,0.0073995632119476795,0.8383840322494507,0.15680518746376038
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,41,NORM,warning,Einthoven II=I+III violated (residual=0.280)|aVR = -(I+II)/2 violated (residual=0.696),0.28026517275493823,0.6958914918449798,152.31788079470198,0.9567406177520752,True,True,0.0219874307513237,0.09933747351169586,0.002401079749688506,0.9567406177520752,0.011616097763180733
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,42,NORM,warning,Einthoven II=I+III violated (residual=0.250)|aVR = -(I+II)/2 violated (residual=0.565),0.2504870767652664,0.5645159756942656,152.70413573700955,0.9790438413619995,True,True,0.0065549989230930805,0.023292776197195053,0.014227821491658688,0.9790438413619995,0.007686210796236992
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,43,NORM,warning,Einthoven II=I+III violated (residual=0.360)|aVR = -(I+II)/2 violated (residual=0.832),0.3598651560406868,0.8322671717647374,106.36079249217936,0.9588518142700195,True,True,0.030725333839654922,0.2347782403230667,0.0014228473883122206,0.9588518142700195,0.005409774836152792
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,44,NORM,warning,Einthoven II=I+III violated (residual=0.415)|aVR = -(I+II)/2 violated (residual=0.930),0.41476914682901306,0.9300771524996161,75.0,0.41140466928482056,False,False,0.004648943431675434,0.21753984689712524,0.19897335767745972,0.41140466928482056,0.7306469082832336
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,45,NORM,warning,Einthoven II=I+III violated (residual=0.331)|aVR = -(I+II)/2 violated (residual=0.774),0.33096904557614193,0.7741809323128579,81.63265306122449,0.9430282711982727,True,True,0.09351813048124313,0.08442362397909164,0.006010383367538452,0.9430282711982727,0.010681414976716042
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,46,NORM,warning,aVR = -(I+II)/2 violated (residual=0.354),0.11641197294119146,0.35377561798594515,137.64337851929093,0.868003785610199,True,True,0.059285424649715424,0.22232352197170258,0.020012173801660538,0.868003785610199,0.04691353067755699
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,47,NORM,warning,aVR = -(I+II)/2 violated (residual=0.491),0.18547639858744458,0.4912465168810378,152.14994487320837,0.9597354531288147,True,True,0.003913693130016327,0.21764609217643738,0.001963839866220951,0.9597354531288147,0.033045537769794464
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,48,NORM,warning,aVR = -(I+II)/2 violated (residual=0.415),0.19363795570243156,0.4145251403949369,152.31788079470198,0.9902409315109253,True,True,0.00408553471788764,0.010138682089745998,0.00963668804615736,0.9902409315109253,0.007203258108347654
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,49,NORM,warning,Einthoven II=I+III violated (residual=0.321)|aVR = -(I+II)/2 violated (residual=0.766),0.3209556101246532,0.7655235688433228,81.91126279863482,0.9832161068916321,True,True,0.013253954239189625,0.11130772531032562,0.0009474552352912724,0.9832161068916321,0.016813883557915688
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,50,NORM,warning,Einthoven II=I+III violated (residual=0.275)|aVR = -(I+II)/2 violated (residual=0.685),0.27506401919799395,0.6853296827094413,151.98237885462555,0.9800454378128052,True,True,0.007955368608236313,0.0428832471370697,0.0002968953631352633,0.9800454378128052,0.017438571900129318
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,51,NORM,warning,aVR = -(I+II)/2 violated (residual=0.465),0.17899643149306754,0.46517575564316477,143.34470989761093,0.9863542914390564,True,True,0.0019024123903363943,0.04184313490986824,0.00012556002184282988,0.9863542914390564,0.06351073086261749
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,52,NORM,warning,aVR = -(I+II)/2 violated (residual=0.497),0.18773141636771495,0.49696205616736316,152.31788079470198,0.9928463101387024,True,True,0.0018986560171470046,0.031398992985486984,0.0009302477701567113,0.9928463101387024,0.004922790918499231
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,53,NORM,pass,,0.06906756172927021,0.25108066734148454,152.21987315010568,0.8989619016647339,True,True,0.30526816844940186,0.023069508373737335,0.03690492361783981,0.8989619016647339,0.0654512345790863
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,54,NORM,warning,Einthoven II=I+III violated (residual=0.222)|aVR = -(I+II)/2 violated (residual=0.556),0.22246297861042927,0.5561113916280831,152.48618784530385,0.966421365737915,True,True,0.06781738251447678,0.07695033401250839,0.01841750741004944,0.966421365737915,0.02190556935966015
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,55,NORM,pass,,0.03454963659430179,0.11107287194247646,152.31788079470198,0.9796442985534668,True,True,0.0040848697535693645,0.006043456494808197,0.004990488290786743,0.9796442985534668,0.00685160281136632
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,56,NORM,warning,Einthoven II=I+III violated (residual=0.269)|aVR = -(I+II)/2 violated (residual=0.635),0.2691448335132099,0.6348700075231277,152.14994487320837,0.9685759544372559,True,True,0.0765019878745079,0.011158577166497707,0.005383349489420652,0.9685759544372559,0.007442773319780827
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,57,NORM,warning,Einthoven II=I+III violated (residual=0.333)|aVR = -(I+II)/2 violated (residual=0.790),0.3325434291026503,0.7904969232983393,132.5966850828729,0.9269292950630188,True,True,0.011115066707134247,0.5428817272186279,0.011652669869363308,0.9269292950630188,0.04603605717420578
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,58,NORM,warning,Einthoven II=I+III violated (residual=0.272)|aVR = -(I+II)/2 violated (residual=0.688),0.27216286350680813,0.6880776742940582,150.15641293013556,0.5465073585510254,False,True,0.01093282550573349,0.11025794595479965,0.26753586530685425,0.5465073585510254,0.7483895421028137
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,59,NORM,warning,Einthoven II=I+III violated (residual=0.227)|aVR = -(I+II)/2 violated (residual=0.564),0.22724236313868643,0.5642985837988905,152.31788079470198,0.9404862523078918,True,True,0.0123085742816329,0.18201778829097748,0.006217576563358307,0.9404862523078918,0.010292035527527332
no_token,/root/autodl-tmp/ecgtwin_prompt_token_super5/effectiveness_pilot_v42_task1gate_ningbo_no_token_large_20260504/no_token/ningbo/gated/gated_samples.npz,60,NORM,warning,Einthoven II=I+III violated (residual=0.357)|aVR = -(I+II)/2 violated (residual=0.830),0.3566916156874221,0.8303312231995447,152.48618784530385,0.793925404548645,True,True,0.1199219599366188,0.600722074508667,0.010444574058055878,0.793925404548645,0.03597865626215935
